key,mean,std,max,min,25,50,75,game,model,agent,n_trains,processing,target_update,frame_skip,update_frequency,batch_size,gamma,initial_learning_rate,annealing,optimizer,loss_function,weight_decay,layer_sizes,num_parameters
9934637712523366,24.32,15.78,116.0,8.0,10.0,21.0,33.0,CartPole-v0,DQN-PCA,EpsilonGreedy,20000,cpu,0,3,4,128,0.99,0.001,True,RMSprop,Huber,0.1,[32]
14359074367087643,52.73,24.69,155.0,8.0,33.0,50.0,67.0,CartPole-v0,DDQN-PCA,EpsilonGreedy,20000,cpu,0,3,4,128,0.99,0.001,True,RMSprop,Huber,0.1,[128-64]
26743728838070746,12.72,6.1,80.0,8.0,9.0,10.0,15.0,CartPole-v0,DQN-PCA,EpsilonGreedy,20000,cpu,0,3,4,128,0.99,0.001,True,RMSprop,Huber,0.1,[128-64-32]
48094327446381724,38.31,19.4,141.0,8.0,25.0,35.0,49.0,CartPole-v0,DDQN-PCA,EpsilonGreedy,20000,cpu,0,3,4,128,0.99,0.001,True,RMSprop,Huber,0.1,[32-32],12676
7390925913969464,28.95,16.57,145.0,8.0,15.0,27.0,38.0,CartPole-v0,DQN-PCA,EpsilonGreedy,20000,cpu,0,3,4,128,0.99,0.001,True,RMSprop,Huber,0.1,[32-16],5778
01149235529858117,23.93,15.69,117.0,8.0,10.0,21.0,32.0,CartPole-v0,DQN-PCA,EpsilonGreedy,20000,cpu,0,3,4,128,0.99,0.001,True,RMSprop,Huber,0.1,[128]
8995002844694914,28.73,16.83,128.0,8.0,14.0,27.0,39.0,CartPole-v0,DQN-PCA,EpsilonGreedy,20000,cpu,0,3,4,128,0.99,0.001,True,RMSprop,Huber,0.1,[64-64],14722
5124538764375233,45.38,21.62,157.0,8.0,31.0,43.0,58.0,CartPole-v0,DDQN-PCA,EpsilonGreedy,20000,cpu,0,3,4,128,0.99,0.001,True,RMSprop,Huber,0.1,[64-16]
01951870030386038,22.03,15.4,120.0,8.0,10.0,16.0,29.0,CartPole-v0,DQN-PCA,EpsilonGreedy,20000,cpu,0,3,4,128,0.99,0.001,True,RMSprop,Huber,0.1,[32-32-16]
9200304344301032,39.52,19.67,137.0,8.0,26.0,37.0,50.0,CartPole-v0,DDQN-PCA,EpsilonGreedy,20000,cpu,0,3,4,128,0.99,0.001,True,RMSprop,Huber,0.1,[32]
9672558892533505,20.29,13.62,115.0,8.0,10.0,14.0,27.0,CartPole-v0,DQN-PCA,EpsilonGreedy,20000,cpu,0,3,4,128,0.99,0.001,True,RMSprop,Huber,0.1,[64-32-16]
7694126785032414,22.33,15.23,127.0,8.0,10.0,17.0,30.0,CartPole-v0,DQN-PCA,EpsilonGreedy,20000,cpu,0,3,4,128,0.99,0.001,True,RMSprop,Huber,0.1,[16]
25685148374098954,43.82,21.18,173.0,8.0,29.0,41.0,56.0,CartPole-v0,DDQN-PCA,EpsilonGreedy,20000,cpu,0,3,4,128,0.99,0.001,True,RMSprop,Huber,0.1,[16-32]
26235568770226136,27.9,15.91,132.0,8.0,14.0,27.0,37.0,CartPole-v0,DQN-PCA,EpsilonGreedy,20000,cpu,0,3,4,128,0.99,0.001,True,RMSprop,Huber,0.1,[16-32]
615324942045373,23.39,15.83,157.0,8.0,10.0,20.0,31.0,CartPole-v0,DQN-PCA,EpsilonGreedy,20000,cpu,0,3,4,128,0.99,0.001,True,RMSprop,Huber,0.1,[64]
9670307337313916,26.5,17.05,136.0,8.0,11.0,25.0,37.0,CartPole-v0,DQN-PCA,EpsilonGreedy,20000,cpu,0,3,4,128,0.99,0.001,True,RMSprop,Huber,0.1,[16-32-64]
7783582733650646,36.8,15.82,137.0,8.0,27.0,34.0,45.0,CartPole-v0,DDQN-PCA,EpsilonGreedy,20000,cpu,0,3,4,128,0.99,0.001,True,RMSprop,Huber,0.1,[32-16],11556
9138398926555196,28.49,15.94,137.0,8.0,15.0,27.0,37.0,CartPole-v0,DQN-PCA,EpsilonGreedy,20000,cpu,0,3,4,128,0.99,0.001,True,RMSprop,Huber,0.1,[32-32],6338
5717867161891058,50.33,22.7,192.0,8.0,33.0,47.0,64.0,CartPole-v0,DDQN-PCA,EpsilonGreedy,20000,cpu,0,3,4,128,0.99,0.001,True,RMSprop,Huber,0.1,[64-64],29444
5895653427801334,42.28,21.6,157.0,8.0,27.0,38.0,54.0,CartPole-v0,DDQN-PCA,EpsilonGreedy,20000,cpu,0,3,4,128,0.99,0.001,True,RMSprop,Huber,0.1,[64]
35552302657748314,46.99,22.09,200.0,8.0,33.0,44.0,59.0,CartPole-v0,DDQN-PCA,EpsilonGreedy,20000,cpu,0,3,4,128,0.99,0.001,True,RMSprop,Huber,0.1,[128]
4201021873178402,12.77,5.36,79.0,8.0,9.0,10.0,16.0,CartPole-v0,DQN-PCA,EpsilonGreedy,20000,cpu,0,3,4,128,0.99,0.001,True,RMSprop,Huber,0.1,[128-128-64-32]
7198648232056859,43.11,18.27,159.0,8.0,31.0,40.0,53.0,CartPole-v0,DDQN-PCA,EpsilonGreedy,20000,cpu,0,3,4,128,0.99,0.001,True,RMSprop,Huber,0.1,[32-32-16]
8918499867555679,38.42,16.44,142.0,8.0,28.0,36.0,46.0,CartPole-v0,DDQN-PCA,EpsilonGreedy,20000,cpu,0,3,4,128,0.99,0.001,True,RMSprop,Huber,0.1,[16]
2642123991016755,28.31,17.42,153.0,8.0,13.0,26.0,38.0,CartPole-v0,DQN-PCA,EpsilonGreedy,20000,cpu,0,3,4,128,0.99,0.001,True,RMSprop,Huber,0.1,[64-16]
